order_id,product_id,add_to_cart_order,reordered
243734,44683,24,0
243816,8021,1,0
243816,13176,2,1
243816,27845,3,1
243816,18362,4,1
243816,13500,5,1
243816,27966,6,1
243816,25256,7,1
243825,48377,1,0
243825,8193,2,1
243825,21616,3,1
243839,27845,1,1
243839,22228,2,1
243839,24852,3,1
243839,4605,4,0
243839,38837,5,1
243839,35986,6,1
243839,33198,7,0
243839,16797,8,1
243839,6104,9,1
243839,33956,10,1
243839,49235,11,0
243839,47990,12,0
243858,10453,1,0
243858,44338,2,0
243858,43100,3,1
243858,13966,4,1
243858,4635,5,0
243858,19213,6,0
243858,12706,7,0
243858,3696,8,1
243858,46175,9,0
243858,8523,10,0
243867,22035,1,1
243867,36036,2,1
243867,35336,3,1
243867,14289,4,1
243867,38293,5,0
243867,12107,6,0
243867,7131,7,1
243867,44765,8,1
243867,39877,9,1
243867,39561,10,0
243867,32293,11,0
243867,36772,12,1
243867,16797,13,0
243867,21553,14,0
243867,42265,15,0
243867,33303,16,1
243869,23044,1,1
243869,42736,2,1
243869,39411,3,1
243869,691,4,1
243869,4792,5,1
243869,12113,6,0
243869,45007,7,1
243869,28934,8,1
243869,32433,9,1
243869,25105,10,0
243869,25093,11,0
243909,20940,1,1
243909,12899,2,1
243909,12606,3,1
243909,32478,4,1
243909,1924,5,0
243909,1689,6,0
243909,35336,7,1
243909,39871,8,0
243909,32303,9,0
243909,13575,10,0
243909,21385,11,1
243909,8048,12,0
243909,44449,13,0
243909,10173,14,0
243936,5883,1,1
243936,3674,2,0
243936,30344,3,0
243936,42768,4,1
243936,26209,5,1
243936,47626,6,1
243936,27845,7,1
243941,21137,1,1
243941,46802,2,1
243941,44632,3,1
243941,30529,4,1
243941,32647,5,1
243941,12492,6,1
243941,29557,7,1
243941,46807,8,1
243941,33352,9,0
243941,13629,10,1
243941,30489,11,1
243941,21170,12,1
243941,4920,13,0
243941,15604,14,1
243941,16978,15,1
243944,13984,1,1
243944,23805,2,1
243944,22935,3,1
243944,28985,4,1
243944,44359,5,1
243944,47492,6,1
243944,36389,7,1
243944,31717,8,1
243944,44014,9,1
243966,44632,1,1
243966,26620,2,1
243966,27033,3,1
243966,19511,4,1
243966,37158,5,1
243966,11827,6,1
243966,13398,7,0
243966,45832,8,1
243966,17872,9,1
243966,6686,10,1
243966,8536,11,1
243966,46979,12,1
243966,10181,13,1
243966,27323,14,1
243966,3216,15,0
243966,22999,16,1
243966,23729,17,0
243966,46284,18,0
243966,5025,19,1
243966,653,20,0
243966,19296,21,0
243966,47144,22,0
243966,13092,23,0
243966,46709,24,0
243966,27665,25,0
243966,29224,26,0
243966,30827,27,0
243966,26490,28,1
243968,26209,1,1
243968,8424,2,1
243968,24759,3,1
243968,24964,4,1
243968,8021,5,1
243968,35725,6,0
243968,34128,7,1
243968,17533,8,1
243968,1999,9,1
243968,47626,10,1
243988,7049,1,1
243988,24852,2,1
243988,23315,3,1
243988,9703,4,1
243988,24363,5,1
243988,30795,6,1
243988,18362,7,1
244005,45590,1,0
244106,49318,1,1
244106,5449,2,1
244106,36256,3,1
244121,16768,1,1
244121,10880,2,1
244121,1241,3,1
244121,44500,4,0
244121,13891,5,0
244121,21137,6,1
244121,36685,7,1
244121,4137,8,1
244121,8204,9,0
244121,45541,10,1
244128,31683,1,1
244128,34586,2,1
244128,39581,3,0
244128,38409,4,0
244128,4920,5,0
244128,23909,6,1
244128,48779,7,0
244143,44632,1,1
244143,11352,2,1
244143,11006,3,0
244143,31506,4,0
244143,11786,5,0
244143,8929,6,1
244143,48171,7,0
244143,13176,8,1
244143,11520,9,0
244143,27845,10,1
244143,47601,11,1
244156,24518,1,1
244156,10351,2,1
244156,48559,3,1
244156,25146,4,1
244156,46616,5,0
244156,39877,6,1
244156,17948,7,0
244156,24489,8,0
244156,28398,9,1
244156,33279,10,0
244156,44683,11,1
244156,13870,12,0
244156,5876,13,0
244156,8174,14,1
244163,21903,1,1
244163,42450,2,1
244163,25949,3,1
244163,19125,4,1
244163,2086,5,1
244163,27881,6,1
244163,22058,7,1
244163,32537,8,1
244163,24838,9,1
244163,13712,10,1
244163,17803,11,1
244163,21616,12,1
244163,49683,13,1
244163,41950,14,1
244163,6358,15,1
244163,8021,16,1
244163,31263,17,1
244163,42265,18,1
244163,49383,19,1
244163,24186,20,1
244163,43633,21,1
244163,8412,22,1
244163,261,23,1
244163,17032,24,1
244163,23594,25,1
244163,10,26,1
244163,37197,27,1
244163,5450,28,1
244163,14996,29,1
244163,49113,30,1
244163,49451,31,1
244163,6061,32,1
244163,32732,33,1
244163,35336,34,1
244163,31717,35,1
244163,14992,36,1
244163,2295,37,1
244163,23165,38,1
244163,22035,39,1
244163,5479,40,1
244163,44632,41,1
244172,8571,1,1
244172,43352,2,1
244172,39408,3,1
244194,5428,1,1
244194,3957,2,1
244194,27966,3,1
244194,37067,4,0
244194,1947,5,0
244194,44910,6,1
244194,39361,7,1
244194,36724,8,1
244248,13176,1,1
244248,38647,2,1
244248,41165,3,1
244248,27596,4,0
244248,7963,5,0
244248,18660,6,0
244273,2326,1,1
244273,12238,2,1
244273,34993,3,1
244273,47766,4,1
244273,40198,5,1
244273,27093,6,1
244273,19612,7,1
244273,46584,8,1
244273,45860,9,1
244273,46692,10,1
244273,42585,11,1
244273,27881,12,1
244273,12614,13,1
244273,21137,14,1
244273,44142,15,1
244273,45007,16,0
244273,15290,17,0
244273,48845,18,0
244273,33438,19,0
244273,16290,20,1
244273,35633,21,0
244273,23291,22,0
244273,37933,23,0
244273,9124,24,0
244273,46527,25,0
244273,19812,26,0
244273,34128,27,0
244273,12409,28,0
244273,14945,29,0
244302,14168,1,1
244302,40174,2,1
244328,34574,1,1
244328,21137,2,1
244328,26165,3,1
244328,33705,4,1
244328,33125,5,1
244328,26177,6,1
244328,38012,7,1
244328,35383,8,0
244328,40396,9,1
244328,18288,10,0
244336,17867,1,1
244336,1485,2,1
244336,46597,3,1
244336,38185,4,1
244336,20561,5,1
244336,47766,6,1
244336,12564,7,1
244336,34222,8,1
244336,46676,9,1
244336,43513,10,0
244336,7762,11,1
244336,15153,12,1
244336,10737,13,1
244336,11461,14,1
244336,12050,15,1
244336,42026,16,1
244336,42583,17,0
244336,8214,18,0
244336,9741,19,1
244336,6198,20,0
244336,28599,21,0
244336,6195,22,0
244336,9387,23,1
244383,28252,1,1
244383,8268,2,1
244383,25903,3,1
244403,1120,1,0
244403,39549,2,0
244403,49381,3,0
244403,44514,4,0
244403,45200,5,0
244403,15551,6,0
244403,42134,7,0
244403,30720,8,0
244403,28384,9,0
244403,23712,10,1
244403,35898,11,0
244403,11930,12,0
244403,7868,13,0
244408,24852,1,0
244408,33768,2,1
244437,41400,1,1
244437,23826,2,0
244437,43154,3,1
244437,39657,4,1
244441,34551,1,1
244457,21841,1,1
244457,19508,2,1
244502,48642,1,1
244502,24944,2,1
244502,44638,3,1
244502,8859,4,1
244502,4207,5,0
244521,46901,1,0
244521,34358,2,0
244521,4605,3,1
244521,46654,4,0
244521,32177,5,0
244521,7948,6,0
244521,2314,7,0
244521,25561,8,0
244521,16033,9,0
244521,29298,10,0
244521,36772,11,0
244521,35004,12,0
244521,8643,13,1
244521,38453,14,1
244521,30567,15,1
244521,4462,16,0
244521,5876,17,0
244521,39275,18,0
244531,26410,1,0
244531,30489,2,1
244531,43961,3,1
244531,16384,4,0
244531,44281,5,0
244531,23695,6,0
244551,34229,1,0
244551,29487,2,0
244551,49683,3,1
244551,16797,4,1
244551,9225,5,1
244551,24716,6,1
244569,32203,1,0
244569,8684,2,1
244569,6031,3,0
244569,9837,4,1
244569,29934,5,1
244569,24511,6,0
244569,29744,7,0
244569,10897,8,0
244569,40490,9,0
244569,15134,10,0
244569,20114,11,0
244569,4605,12,0
244569,10421,13,0
244569,12879,14,0
244569,22684,15,0
244569,19389,16,0
244569,43205,17,0
244569,30759,18,0
244569,31268,19,0
244569,41483,20,0
244569,16625,21,0
244569,45748,22,0
244571,38739,1,1
244571,45066,2,1
244571,35221,3,1
244571,8269,4,1
244571,38248,5,1
244571,24852,6,1
244571,45603,7,1
244571,3957,8,1
244571,42442,9,0
244571,26165,10,0
244571,28378,11,1
244571,6046,12,1
244571,19508,13,1
244571,13380,14,0
244571,47672,15,0
244571,38419,16,1
244592,24964,1,1
244592,47626,2,1
244592,17794,3,1
244592,17461,4,1
244592,46720,5,0
244592,21903,6,1
244592,44987,7,1
244592,19678,8,1
244592,34126,9,0
244592,10749,10,1
244592,46979,11,1
244592,13176,12,1
244592,44795,13,1
244592,37646,14,1
244592,47790,15,1
244592,19393,16,1
244592,31000,17,0
244592,4920,18,1
244592,21137,19,1
244592,38557,20,0
244592,38562,21,1
244648,40087,1,0
244648,25865,2,0
244648,11292,3,0
244648,33587,4,0
244648,34024,5,1
244648,22414,6,1
244648,26395,7,1
244648,46650,8,1
244648,31154,9,0
244648,39723,10,1
244650,24852,1,1
244650,21077,2,1
244650,47626,3,1
244650,49235,4,1
244650,21903,5,1
244650,45066,6,1
244650,44632,7,1
244650,43352,8,1
244650,35898,9,0
244650,37687,10,0
244650,248,11,0
244650,30027,12,0
244650,19885,13,1
244650,18963,14,0
244656,9807,1,0
244656,37464,2,0
244656,47193,3,0
244656,42633,4,0
244656,21938,5,0
244656,28849,6,0
244656,35004,7,0
244656,32959,8,1
244677,24838,1,0
244677,19508,2,0
244677,5373,3,0
244677,29740,4,0
244677,157,5,0
244677,26209,6,0
244677,21463,7,0
244677,44912,8,0
244677,44422,9,0
244679,4913,1,0
244679,34005,2,0
244679,16797,3,0
244679,28918,4,0
244679,21903,5,0
244745,10749,1,1
244745,8518,2,1
244745,28985,3,1
244745,47890,4,1
244809,160,1,0
244809,42625,2,0
244809,22031,3,0
244809,21938,4,1
244809,4605,5,0
244809,40706,6,0
244809,41565,7,0
244809,8193,8,0
244809,47626,9,1
244809,5251,10,1
244809,21903,11,1
244809,15937,12,0
244809,7021,13,0
244809,25659,14,1
244809,5621,15,0
244809,35108,16,0
244809,41149,17,1
244809,18370,18,1
244809,47521,19,0
244809,39503,20,0
244809,4357,21,0
244809,44201,22,0
244809,30169,23,1
244809,33754,24,0
244809,33787,25,0
244816,11512,1,1
244816,20697,2,1
244816,25997,3,1
244816,14650,4,1
244816,41618,5,1
244816,35072,6,1
244816,40826,7,1
244816,23728,8,1
244816,16616,9,0
244816,34890,10,0
244816,17579,11,0
244816,17898,12,0
244816,27767,13,0
244816,25230,14,0
244816,45147,15,0
244816,23236,16,0
244816,30953,17,0
244861,8048,1,1
244861,14233,2,1
244861,5258,3,1
244879,24852,1,1
244879,18418,2,1
244879,47141,3,1
244879,28204,4,1
244879,21937,5,1
244879,33575,6,1
244879,49520,7,1
244879,49191,8,1
244879,19134,9,1
244888,47950,1,1
244895,8193,1,0
244895,12914,2,1
244895,23734,3,1
244895,7563,4,0
244895,23879,5,0
244895,26088,6,0
244898,24425,1,1
244898,23909,2,1
244898,25237,3,1
244898,49054,4,1
244898,22175,5,1
244898,8397,6,1
244898,5110,7,1
244898,3229,8,1
244898,5460,9,1
244898,33007,10,1
244898,21314,11,1
244898,7644,12,1
244898,1661,13,1
244898,31486,14,1
244898,21241,15,1
244898,39352,16,1
244898,33184,17,0
244898,30170,18,0
244898,6131,19,0
244898,39545,20,0
244909,4605,1,0
244909,8193,2,0
244909,31564,3,1
244909,33651,4,1
244909,36598,5,0
244909,10473,6,1
244909,5618,7,0
244909,33234,8,1
244909,47626,9,1
244909,31160,10,0
244909,18987,11,1
244909,19836,12,0
244909,40332,13,1
244909,13390,14,1
244909,31395,15,1
244909,10673,16,0
245040,20512,1,1
245040,13310,2,1
245040,5914,3,1
245040,34428,4,1
245040,21083,5,1
245040,7761,6,1
245040,34451,7,1
245040,14133,8,1
245040,19208,9,1
245040,7916,10,1
245040,19376,11,0
245040,26716,12,1
245040,34949,13,1
245040,6182,14,1
245040,24928,15,1
245040,10659,16,1
245040,15902,17,1
245040,45613,18,1
245040,24852,19,1
245070,19660,1,1
245070,42719,2,1
245070,25466,3,1
245080,17191,1,1
245080,5545,2,1
245080,432,3,1
245080,15937,4,1
245080,19208,5,1
245080,5456,6,1
245080,21903,7,1
245080,35003,8,1
245080,15861,9,1
245080,32622,10,1
245080,4379,11,0
245080,22504,12,0
245080,24964,13,0
245080,6489,14,0
245080,16332,15,0
245080,44683,16,1
245080,5646,17,0
245080,12206,18,1
245081,31717,1,1
245081,7179,2,1
245081,28985,3,1
245081,11182,4,1
245081,49383,5,1
245081,19057,6,0
245081,39275,7,1
245081,48679,8,0
245081,23339,9,0
245081,17794,10,1
245081,9839,11,0
245081,22935,12,1
245081,39812,13,1
245081,24184,14,1
245081,15290,15,0
245081,21938,16,0
245081,47042,17,0
245081,10385,18,0
245081,20608,19,0
245081,31506,20,0
245081,23029,21,1
245081,27344,22,0
245081,8385,23,0
245081,22474,24,1
245081,16169,25,0
245081,20734,26,0
245108,13176,1,0
245108,21137,2,1
245108,28204,3,0
245108,2450,4,1
245108,13646,5,1
245108,18838,6,1
245108,22035,7,0
245108,42701,8,0
245108,7948,9,0
245108,16407,10,0
245149,5258,1,1
245149,5769,2,1
245149,5161,3,1
245149,38768,4,1
245149,11759,5,0
245149,33081,6,0
245179,30463,1,1
245179,18531,2,1
245179,10132,3,1
245179,42625,4,1
245179,13852,5,0
245179,32839,6,0
245179,45504,7,0
245179,781,8,0
245179,12409,9,0
245179,30965,10,0
245179,12624,11,0
245179,38383,12,0
245179,19678,13,0
245179,7955,14,0
245179,1194,15,0
245179,12505,16,0
245179,3962,17,0
245179,6292,18,0
245179,27683,19,0
245179,43569,20,0
245179,26209,21,0
245179,47626,22,0
245179,14312,23,0
245179,44928,24,0
245179,1476,25,0
245179,12916,26,0
245179,48395,27,0
245179,25256,28,0
245179,45210,29,0
245179,2716,30,0
245179,9133,31,0
245179,14986,32,0
245179,13629,33,1
245179,38028,34,0
245179,22268,35,0
245179,9270,36,0
245221,24024,1,1
245228,13176,1,1
245228,36389,2,1
245228,8174,3,1
245228,44359,4,1
245228,41220,5,1
245228,42445,6,1
245228,21405,7,1
245228,19678,8,1
245256,26689,1,1
245256,20876,2,0
245256,47990,3,1
245256,39993,4,0
245256,45,5,0
245256,44142,6,0
245256,43768,7,0
245256,1529,8,1
245256,47626,9,1
245274,6673,1,1
245291,4658,1,1
245291,11262,2,0
245291,11520,3,0
245291,432,4,0
245291,20842,5,1
245291,47449,6,0
245291,44570,7,0
245291,23646,8,0
245315,48487,1,1
245315,13176,2,1
245315,36724,3,1
245315,35951,4,1
245315,2825,5,1
245315,13535,6,1
245315,9047,7,1
245315,40063,8,1
245315,42557,9,1
245315,46900,10,1
245315,20943,11,1
245315,39877,12,1
245315,43392,13,1
245315,49583,14,0
245315,36070,15,0
245315,30391,16,1
245315,8710,17,0
245315,39619,18,0
245315,4921,19,0
245315,23094,20,0
245315,9521,21,0
245315,45007,22,1
245315,47875,23,0
245315,8518,24,1
245315,31717,25,1
245315,33198,26,0
245322,28745,1,1
245322,42585,2,1
245322,13176,3,1
245322,36397,4,1
245322,29487,5,1
245322,17794,6,1
245322,26800,7,1
245322,21903,8,1
245322,38383,9,1
245322,21137,10,1
245322,30827,11,1
245322,30830,12,0
245322,32578,13,1
245322,27966,14,1
245323,24852,1,1
245323,11109,2,1
245323,27521,3,1
245323,22825,4,1
245323,30489,5,1
245323,16759,6,0
245323,13500,7,0
245323,1402,8,1
245323,2078,9,1
245323,24184,10,1
245323,28656,11,1
245323,21903,12,1
245323,8251,13,0
245323,48679,14,0
245323,42736,15,0
245330,12932,1,0
245330,8424,2,1
245330,31506,3,0
245330,39242,4,0
245330,11537,5,0
245330,41682,6,0
245330,41842,7,0
245330,49683,8,1
245330,42495,9,1
245330,21903,10,1
245330,9076,11,0
245330,27584,12,0
245330,47766,13,0
245330,21405,14,0
245330,4796,15,1
245330,2295,16,0
245330,32877,17,0
245330,8074,18,0
245330,23951,19,0
245330,13080,20,1
245330,7649,21,1
245330,21019,22,0
245330,16965,23,0
245330,17713,24,1
245344,6104,1,1
245344,13176,2,1
245344,1463,3,1
245344,30233,4,1
245344,7500,5,0
245344,49241,6,1
245344,21903,7,1
245378,43154,1,1
245378,21386,2,1
245455,42500,1,1
245455,46061,2,0
245455,10227,3,0
245455,17924,4,0
245457,27294,1,1
245457,35034,2,1
245457,24874,3,1
245457,8501,4,1
245457,28931,5,1
245457,36574,6,1
245457,28748,7,0
245457,33460,8,1
245457,33552,9,1
245457,48717,10,0
245457,3590,11,0
245457,44632,12,1
245457,35221,13,1
245457,49191,14,1
245457,21709,15,1
245457,31964,16,1
245457,20711,17,0
245457,28956,18,1
245457,20682,19,1
245457,35458,20,1
245457,28515,21,1
245457,32052,22,1
245457,3856,23,1
245457,49007,24,0
245457,32478,25,1
245457,30391,26,1
245457,11689,27,1
245457,25931,28,1
245457,24852,29,1
245457,8174,30,1
245457,37646,31,1
245457,6473,32,1
245474,12427,1,1
245478,24489,1,0
245478,16589,2,0
245478,48246,3,0
245478,20794,4,0
245478,27531,5,1
245478,22475,6,0
245478,26209,7,0
245478,9871,8,0
245478,12254,9,0
245478,27999,10,0
245478,31717,11,0
245478,8518,12,0
245484,30391,1,1
245484,7500,2,1
245484,18441,3,0
245484,18880,4,1
245484,6975,5,0
245484,46486,6,0
245484,43087,7,0
245484,14540,8,0
245484,12845,9,0
245484,36212,10,0
245519,31343,1,0
245519,42701,2,0
245519,14462,3,0
245519,18465,4,0
245519,15392,5,0
245519,35167,6,0
245519,19446,7,0
245519,3397,8,0
245519,35939,9,0
245519,31717,10,1
245549,25234,1,1
245549,14317,2,0
245549,37065,3,1
245549,24604,4,1
245549,2966,5,0
245549,12030,6,0
245549,10292,7,0
245549,1346,8,0
245557,31651,1,1
245557,35655,2,0
245557,35886,3,1
245557,38978,4,1
245561,21137,1,1
245561,21872,2,1
245561,47766,3,1
245561,8277,4,1
245561,44632,5,0
245574,4142,1,1
245574,38456,2,0
245574,7021,3,0
245574,5769,4,0
245574,4808,5,0
245625,45541,1,1
245625,28281,2,0
245625,8424,3,1
245625,5618,4,0
245625,30305,5,0
245625,2390,6,1
245625,39115,7,1
245625,48299,8,0
245625,21573,9,1
245625,40706,10,1
245625,11210,11,1
245625,29900,12,1
245625,32545,13,0
245625,20762,14,0
245635,35269,1,0
245635,19887,2,0
245635,33249,3,0
245635,21903,4,1
245635,30827,5,1
245654,8955,1,0
245654,22087,2,0
245654,49585,3,0
245654,47388,4,0
245654,47766,5,0
245654,6104,6,0
245654,8518,7,0
245654,31562,8,0
245654,14573,9,0
245654,23094,10,0
245654,16823,11,0
245654,8424,12,0
245654,44359,13,0
245665,27730,1,1
245665,13176,2,1
245665,37229,3,0
245665,34234,4,1
245665,18439,5,0
245665,5794,6,1
245665,23763,7,0
245665,16971,8,0
245665,37018,9,0
245665,24184,10,1
245665,27156,11,1
245665,26576,12,0
245669,12935,1,1
245669,47209,2,1
245669,33575,3,0
245669,35958,4,0
245669,27845,5,0
245675,16965,1,1
245675,14335,2,1
245675,21463,3,1
245703,33801,1,1
245703,32492,2,1
245703,39331,3,1
245730,1240,1,1
245730,8518,2,1
245730,23879,3,0
245730,16617,4,0
245730,38159,5,0
245730,20995,6,0
245730,35190,7,0
245730,22959,8,1
245730,9095,9,0
245730,11707,10,0
245730,18993,11,0
245730,6873,12,0
245730,37462,13,0
245741,39693,1,1
245741,37119,2,1
245741,36758,3,1
245741,2450,4,1
245741,13829,5,1
245741,28985,6,0
245741,38772,7,1
245741,40749,8,0
245741,24527,9,0
245794,19348,1,1
245794,26094,2,1
245794,48335,3,1
245794,44085,4,1
245794,49163,5,1
245794,7177,6,1
245794,5782,7,1
245794,35068,8,1
245794,32784,9,1
245794,25237,10,1
245794,39922,11,1
245794,27323,12,1
245794,43460,13,1
245794,24555,14,1
245794,16237,15,1
245794,28370,16,1
245794,14536,17,1
245794,12702,18,1
245794,10521,19,0
245794,22463,20,0
245794,21584,21,0
245794,14399,22,0
245794,22888,23,0
245794,47854,24,0
245796,9292,1,1
245796,20711,2,0
245796,22959,3,1
245796,23760,4,1
245796,38799,5,0
245796,36046,6,0
245796,16553,7,0
245809,19836,1,1
245809,27307,2,1
245809,33990,3,1
245809,16350,4,0
245809,40256,5,0
245809,22497,6,0
245809,9243,7,0
245809,31275,8,0
245809,2138,9,0
245809,14582,10,0
245809,21288,11,0
245809,35184,12,0
245810,30489,1,1
245810,21019,2,0
245810,45,3,0
245810,21137,4,0
245810,24852,5,0
245810,46906,6,1
245810,43961,7,0
245810,3807,8,0
245824,9739,1,1
245824,32734,2,1
245824,47626,3,0
245824,42803,4,0
245824,13517,5,0
245824,25093,6,0
245832,6508,1,1
245832,33000,2,1
245832,8297,3,1
245832,38797,4,1
245832,13176,5,1
245832,27344,6,0
245832,42342,7,0
245832,19019,8,0
245832,16349,9,0
245832,22935,10,0
245832,27104,11,0
245832,36117,12,0
245832,38988,13,0
245832,23734,14,1
245832,30175,15,1
245832,4367,16,1
245832,19691,17,1
245832,19173,18,1
245832,28199,19,1
245832,46812,20,0
245832,28571,21,1
245832,39013,22,0
245832,16965,23,0
245864,4562,1,1
245864,36082,2,1
245864,28204,3,1
245864,24852,4,1
245864,47766,5,1
245864,30949,6,1
245864,8424,7,1
245864,27966,8,1
245864,10246,9,1
245864,15290,10,1
245864,25093,11,1
245864,28842,12,1
245864,2295,13,1
245864,27104,14,1
245864,25197,15,1
245864,22312,16,1
245864,41787,17,1
245864,42736,18,1
245864,4920,19,1
245864,29993,20,1
245864,18531,21,1
245864,8671,22,1
245864,31730,23,1
245864,5322,24,1
245864,45167,25,1
245864,5373,26,1
245864,12872,27,1
245878,30391,1,1
245878,44359,2,1
245878,21903,3,1
245878,13176,4,1
245878,47209,5,1
245878,21137,6,1
245878,46667,7,1
245878,28147,8,1
245878,14540,9,0
245878,1244,10,1
245878,43768,11,1
245878,40174,12,0
245891,24024,1,1
245891,48205,2,1
245891,28745,3,1
245891,27307,4,1
245891,37873,5,1
245891,43967,6,0
245891,44323,7,1
245891,44293,8,1
245891,38739,9,1
245891,11757,10,1
245891,39844,11,1
245891,8670,12,1
245891,35551,13,1
245891,36307,14,1
245891,48871,15,1
245891,33113,16,1
245891,28384,17,1
245891,4138,18,1
245891,23785,19,1
245891,33200,20,1
245891,27796,21,1
245891,14536,22,1
245891,4006,23,0
245891,47030,24,0
245891,2029,25,0
245891,47734,26,1
245891,28836,27,1
245891,39462,28,0
245891,35042,29,1
245891,6576,30,0
245891,9623,31,0
245891,47145,32,0
245913,24024,1,1
245913,17600,2,1
245913,14858,3,1
245913,27471,4,1
245913,42265,5,1
245913,13198,6,1
245913,1215,7,1
245913,11980,8,1
245913,8424,9,1
245913,14870,10,1
245913,44359,11,1
245913,41690,12,1
245913,46346,13,1
245913,39696,14,0
245913,1408,15,0
245913,47626,16,1
245913,49006,17,0
245913,21205,18,0
245913,15610,19,0
245913,9597,20,1
245913,18164,21,0
245913,34128,22,1
245913,45007,23,1
245913,4441,24,0
245913,36650,25,0
245941,13176,1,1
245941,28413,2,1
245941,4149,3,1
245941,12341,4,1
245941,35561,5,1
245941,13535,6,0
245941,14678,7,0
245956,27845,1,1
245956,24852,2,1
245956,44765,3,1
245956,26209,4,1
245956,30391,5,1
245956,35045,6,1
245956,8197,7,1
245956,39527,8,1
245956,49517,9,1
245956,45613,10,1
245956,43768,11,1
245956,4305,12,1
245956,31717,13,1
245956,8518,14,1
245956,22935,15,1
245989,1891,1,1
246033,12606,1,0
246033,17135,2,1
246033,5047,3,0
246033,1989,4,0
246033,21709,5,1
246033,30776,6,1
246033,9421,7,1
246033,19894,8,0
246033,39057,9,0
246033,27730,10,0
246033,24799,11,0
246033,28465,12,0
246033,36865,13,0
246033,13263,14,0
246104,13176,1,1
246104,47766,2,1
246104,22035,3,1
246104,17706,4,1
246104,781,5,0
246104,46313,6,1
246104,41437,7,0
246104,36315,8,1
246104,46900,9,0
246104,7622,10,0
246104,16528,11,0
246128,47626,1,1
246128,24184,2,0
246128,15290,3,1
246128,16797,4,0
246128,48927,5,1
246129,25630,1,1
246129,24838,2,1
246129,21616,3,1
246129,27521,4,1
246129,37011,5,1
246129,16797,6,1
246129,46349,7,1
246129,8728,8,1
246129,44663,9,1
246129,35824,10,1
246129,28199,11,0
246154,47209,1,1
246154,13176,2,1
246154,5514,3,1
246154,13629,4,1
246154,22963,5,1
246154,35152,6,1
246154,39928,7,1
246154,7681,8,1
246154,9766,9,1
246154,35951,10,1
246154,38777,11,1
246154,35042,12,1
246154,20186,13,1
246154,36724,14,1
246154,9000,15,1
246154,12395,16,1
246154,47610,17,1
246154,26940,18,1
246154,16766,19,1
246154,9839,20,1
246154,5876,21,1
246154,40268,22,1
246154,16349,23,1
246154,28398,24,1
246154,33198,25,1
246154,26157,26,1
246154,45013,27,1
246154,13080,28,1
246154,22187,29,1
246154,40706,30,1
246154,23871,31,0
246154,19057,32,1
246212,40219,1,1
246212,13194,2,1
246212,33894,3,1
246212,42026,4,1
246212,36130,5,1
246212,14862,6,1
246212,44566,7,1
246212,1844,8,0
246212,424,9,0
246212,8204,10,1
246212,43565,11,1
246234,27705,1,1
246234,47144,2,1
246234,18376,3,0
246234,44359,4,0
246234,40233,5,0
246234,41149,6,1
246234,12935,7,1
246234,6348,8,0
246234,31343,9,0
246234,35163,10,1
246234,40706,11,1
246239,35951,1,1
246239,8277,2,1
246239,28985,3,0
246239,21903,4,0
246239,7241,5,1
246239,38249,6,1
246239,5876,7,0
246239,26032,8,0
246256,8968,1,1
246256,41950,2,1
246256,47788,3,0
246256,21137,4,1
246256,23537,5,1
246256,13815,6,1
246260,9623,1,1
246260,12919,2,1
246260,4493,3,0
246260,17080,4,0
246260,21131,5,0
246260,16696,6,1
246260,10957,7,1
246260,48015,8,1
246260,23909,9,1
246395,30353,1,1
246395,4208,2,0
246395,16797,3,0
246395,9076,4,0
246395,33846,5,0
246395,5819,6,1
246424,17592,1,1
246424,42768,2,1
246424,21938,3,1
246424,11182,4,1
246424,21137,5,1
246424,28985,6,1
246424,30233,7,1
246424,13176,8,1
246424,10831,9,1
246424,46667,10,1
246424,41950,11,1
246449,10702,1,0
246449,6691,2,0
246460,13712,1,1
246460,39428,2,1
246460,10305,3,0
246460,22260,4,0
246460,46676,5,0
246460,9076,6,0
246460,49683,7,1
246460,24852,8,1
246460,40706,9,0
246482,46069,1,1
246482,39190,2,1
246482,389,3,0
246482,2361,4,0
246482,46979,5,0
246482,15290,6,0
246482,5985,7,0
246482,34022,8,0
246482,286,9,0
246482,33120,10,0
246502,13176,1,1
246502,10017,2,0
246502,3464,3,1
246502,27156,4,0
246502,25919,5,0
246502,33120,6,0
246502,4472,7,1
246502,5479,8,1
246502,15872,9,1
246502,14656,10,0
246502,40921,11,0
246502,37038,12,0
246502,41950,13,1
246502,27104,14,1
246502,8518,15,0
246502,24964,16,1
246502,5212,17,0
246502,17395,18,1
246502,36994,19,1
246502,1364,20,0
246505,33572,1,1
246505,47626,2,1
246505,4562,3,1
246505,26209,4,1
246505,47766,5,1
246505,13984,6,1
246505,35547,7,1
246505,8518,8,1
246505,8580,9,1
246505,44051,10,1
246513,13263,1,1
246513,39560,2,0
246513,18205,3,0
246513,21567,4,0
246513,43047,5,0
246513,27544,6,0
246513,25877,7,0
246521,35181,1,1
246521,40285,2,0
246521,15870,3,0
246521,27845,4,0
246521,27663,5,0
246521,44277,6,1
246521,22583,7,1
246521,15269,8,0
246521,43698,9,1
246521,6052,10,1
246521,11029,11,1
246521,29545,12,1
246521,21019,13,0
246521,47141,14,0
246521,24184,15,0
246521,44142,16,0
246521,29487,17,1
246521,49683,18,0
246591,47626,1,1
246591,37938,2,1
246591,12000,3,1
246591,13621,4,1
